roadid	type	label    	city    	oneway	speed	roadclass	notforcar	notforpede	notforbicy
37903	6	rippleside pl	pahurehure	0	2	0	0	0	0
37904	4	whitford rd	botany downs	0	2	2	0	0	0
37905	6	leicester pde	somerville	0	2	0	0	0	0
37906	5	mellons bay rd	howick	0	2	1	0	0	0
37908	6	baird st	howick	0	2	0	0	0	0
37909	6	nicholas rd	howick	0	2	0	0	0	0
37910	6	culver tce	howick	0	2	0	0	0	0
37912	6	nypa way	somerville	0	2	0	0	0	0
37915	6	wastney rd	alfriston	0	3	0	0	0	0
37919	6	gypsy moth pl	rosehill	0	2	0	0	0	0
37920	6	chichester dr	rosehill	0	2	0	0	0	0
37921	6	chichester dr	rosehill	0	2	0	0	0	0
37922	6	dumas pl	rosehill	0	2	0	0	0	0
37924	6	chichester dr	rosehill	0	2	0	0	0	0
37926	6	mellons bay rd	howick	0	2	0	0	0	0
37927	6	uxbridge rd	cockle bay	0	2	0	0	0	0
37929	6	fencible dr	howick	0	2	0	0	0	0
37932	6	flat bush school rd	ormiston	0	2	0	0	0	0
37933	6	winslow hts	pahurehure	0	2	0	0	0	0
37934	22	walkway	auckland	0	2	0	1	0	0
37935	6	the spinney	pahurehure	0	2	0	0	0	0
37936	6	ray small dr	papakura	0	2	0	0	0	0
37938	6	mill end	pahurehure	0	2	0	0	0	0
37939	6	chichester dr	rosehill	0	2	0	0	0	0
37940	6	chichester dr	rosehill	0	2	0	0	0	0
37941	6	parkhill rd	cockle bay	0	2	0	0	0	0
37942	6	glenfern rd	cockle bay	0	2	0	0	0	0
37944	6	nicholas rd	howick	0	2	0	0	0	0
37945	6	sandalwood pl	somerville	0	2	0	0	0	0
37946	6	sandalwood pl	somerville	0	2	0	0	0	0
37948	22	walkway	auckland	0	2	0	1	0	0
37950	6	point view dr	dannemora	0	2	0	0	0	0
37951	6	wiltshire pl	somerville	0	2	0	0	0	0
37952	6	sligo pl	somerville	0	2	0	0	0	0
37953	6	wiltshire pl	somerville	0	2	0	0	0	0
37954	6	walters rd	takanini	0	3	0	0	0	0
37956	6	chichester dr	rosehill	0	3	0	0	0	0
37957	6	elliot st	papakura	0	2	0	0	0	0
37958	22	walkway	auckland	0	2	0	1	0	0
37959	6	chichester dr	rosehill	0	2	0	0	0	0
37960	6	chichester dr	rosehill	0	2	0	0	0	0
37961	6	chichester dr	rosehill	0	2	0	0	0	0
37962	6	rosehill dr	papakura	0	2	0	0	0	0
37966	6	central tce	howick	0	2	0	0	0	0
37968	6	nicholas rd	howick	0	2	0	0	0	0
37969	6	alicia rd	somerville	0	2	0	0	0	0
37970	4	cook st	howick	0	2	2	0	0	0
37972	6	chichester dr	rosehill	0	2	0	0	0	0
37973	6	jupiter st	rosehill	0	2	0	0	0	0
37974	6	nathan cl	somerville	0	2	0	0	0	0
37975	6	sandalwood pl	somerville	0	2	0	0	0	0
37977	5	somerville rd	howick	0	2	1	0	0	0
37981	6	tironui station rd w	takanini	0	2	0	0	0	0
37982	6	waterview rd w	takanini	0	2	0	0	0	0
37984	6	tironui rd	takanini	0	2	0	0	0	0
37986	6	hartfield rise	pahurehure	0	3	0	0	0	0
37987	6	bothwell pl	pahurehure	0	2	0	0	0	0
37988	6	ray small dr	papakura	0	2	0	0	0	0
37990	6	ray small dr	papakura	0	2	0	0	0	0
37993	6	hartfield rise	pahurehure	0	2	0	0	0	0
37994	6	nicholas rd	howick	0	2	0	0	0	0
37995	6	nicholas rd	howick	0	2	0	0	0	0
37996	6	seymour rd	cockle bay	0	2	0	0	0	0
37999	6	cook st	howick	0	2	0	0	0	0
38002	6	renway rise	somerville	0	2	0	0	0	0
38004	6	golders pl	somerville	0	2	0	0	0	0
38005	6	culver tce	howick	0	2	0	0	0	0
38006	6	alicia rd	somerville	0	2	0	0	0	0
38007	6	covina pl	somerville	0	2	0	0	0	0
38009	6	braeburn pl	takanini	0	3	0	0	0	0
38010	6	walters rd	takanini	0	3	0	0	0	0
38011	6	youngs rd	papakura	0	2	0	0	0	0
38013	6	rosehill dr	papakura	0	2	0	0	0	0
38014	6	seymour rd	cockle bay	0	2	0	0	0	0
38015	6	selwyn rd	cockle bay	0	2	0	0	0	0
38016	4	cook st	howick	0	2	2	0	0	0
38017	6	cook st	howick	0	2	0	0	0	0
38018	6	tironui rd	takanini	0	2	0	0	0	0
38019	22	walkway	auckland	0	1	0	1	0	0
38020	6	waterview rd w	takanini	0	2	0	0	0	0
38022	6	mossford grn	pahurehure	0	2	0	0	0	0
38023	6	hanover pl	pahurehure	0	3	0	0	0	0
38024	6	clark rd	pahurehure	0	2	0	0	0	0
38025	6	porchester rd	takanini	0	2	0	0	0	0
38026	6	marengo parkway	takanini	0	2	0	0	0	0
38028	6	pleasant pl	cockle bay	0	2	0	0	0	0
38032	6	nicholas rd	howick	0	2	0	0	0	0
38033	6	jane eyre dr	somerville	0	2	0	0	0	0
38034	6	chiania pl	somerville	0	2	0	0	0	0
38035	6	chiania pl	somerville	0	2	0	0	0	0
38038	6	youngs rd	papakura	0	2	0	0	0	0
38039	22	walkway	papakura	0	2	0	1	0	0
38040	6	ray small dr	papakura	0	2	0	0	0	0
38042	6	jupiter st	rosehill	0	2	0	0	0	0
38043	6	tairere cres	rosehill	0	2	0	0	0	0
38048	4	minerva tce	howick	0	2	2	0	0	0
38050	6	westview crt	somerville	0	2	0	0	0	0
38051	6	alicia rd	somerville	0	2	0	0	0	0
38052	6	clydesdale ave	somerville	0	2	0	0	0	0
38055	5	alfriston rd	manurewa	0	3	1	0	0	0
38057	6	trentham rd	papakura	0	2	0	0	0	0
38058	6	joyce st	pahurehure	0	2	0	0	0	0
38059	6	joyce st	pahurehure	0	2	0	0	0	0
38060	6	joyce st	pahurehure	0	2	0	0	0	0
38061	6	tatariki st	rosehill	0	2	0	0	0	0
38062	6	park estate rd	papakura	0	3	0	0	0	0
38063	6	park estate rd	papakura	0	3	0	0	0	0
38064	6	chichester dr	rosehill	0	2	0	0	0	0
38068	6	kayeleen pl	cockle bay	0	2	0	0	0	0
38070	6	pintner pl	somerville	0	2	0	0	0	0
38073	6	glenburn pl	papakura	0	2	0	0	0	0
38074	6	ray small dr	papakura	0	2	0	0	0	0
38075	6	tairere cres	rosehill	0	2	0	0	0	0
38076	6	chichester dr	rosehill	0	2	0	0	0	0
38077	6	sires parkway	takanini	0	2	0	0	0	0
38078	6	porchester rd	takanini	0	2	0	0	0	0
38079	6	glenfern rd	cockle bay	0	2	0	0	0	0
38080	6	selwyn rd	cockle bay	0	2	0	0	0	0
38081	6	the glebe	cockle bay	0	2	0	0	0	0
38083	6	kerry dell	cockle bay	0	2	0	0	0	0
38084	6	the glebe	cockle bay	0	2	0	0	0	0
38085	6	bronte pl	somerville	0	2	0	0	0	0
38086	6	westview crt	somerville	0	2	0	0	0	0
38087	6	westview crt	somerville	0	2	0	0	0	0
38089	6	westview crt	somerville	0	2	0	0	0	0
38090	6	wharf st	papakura	0	2	0	0	0	0
38091	6	queen st	papakura	0	2	0	0	0	0
38092	6	wharf st	papakura	0	2	0	0	0	0
38094	22	walkway	auckland	0	2	0	1	0	0
38095	6	youngs rd	papakura	0	2	0	0	0	0
38096	6	clark rd	pahurehure	0	2	0	0	0	0
38097	6	chichester dr	rosehill	0	2	0	0	0	0
38098	6	marybeth pl	rosehill	0	2	0	0	0	0
38099	6	tatariki st	rosehill	0	2	0	0	0	0
38100	6	calumet way	takanini	0	2	0	0	0	0
38101	6	calumet way	takanini	0	2	0	0	0	0
38102	6	ritchie cres	takanini	0	2	0	0	0	0
38103	6	larkin pl	somerville	0	2	0	0	0	0
38106	6	ashdown pl	pahurehure	0	2	0	0	0	0
38107	6	ray small dr	papakura	0	2	0	0	0	0
38108	6	chichester dr	rosehill	0	2	0	0	0	0
38109	6	the track	takanini	0	2	0	0	0	0
38110	6	bruce pulman dr	takanini	0	2	0	0	0	0
38111	6	sires parkway	takanini	0	2	0	0	0	0
38112	6	calumet way	takanini	0	2	0	0	0	0
38113	6	calumet way	takanini	0	2	0	0	0	0
38114	6	calumet way	takanini	0	2	0	0	0	0
38115	6	walters rd	takanini	0	3	0	0	0	0
38117	6	glenfern rd	cockle bay	0	2	0	0	0	0
38118	6	hartles pl	cockle bay	0	2	0	0	0	0
38121	6	tanglewood pl	cockle bay	0	2	0	0	0	0
38122	6	auden cl	somerville	0	2	0	0	0	0
38124	6	alicia rd	somerville	0	2	0	0	0	0
38127	10	griggs rd	whitford	0	2	0	0	0	0
38128	3	mill rd	alfriston	0	5	2	0	0	0
38129	6	porchester rd	takanini	0	2	0	0	0	0
38130	6	sunshine pl	papakura	0	2	0	0	0	0
38131	6	gills ave	papakura	0	2	0	0	0	0
38132	6	ranfurly rd	wairere	0	3	0	0	0	0
38133	6	bruce pulman dr	takanini	0	2	0	0	0	0
38134	1	drury service centre	auckland	1	4	4	0	1	1
38136	6	uxbridge rd	cockle bay	0	2	0	0	0	0
38137	6	tumbridge pl	somerville	0	2	0	0	0	0
38140	6	porchester rd	takanini	0	2	0	0	0	0
38144	22	-	papakura	0	2	0	1	0	0
38145	6	park estate rd	papakura	0	2	0	0	0	0
38146	6	bruce pulman dr	takanini	0	2	0	0	0	0
38147	6	figaro cres	takanini	0	2	0	0	0	0
38148	6	bruce pulman dr	takanini	0	2	0	0	0	0
38149	6	uxbridge rd	cockle bay	0	2	0	0	0	0
38153	6	airfield rd	papakura military camp	0	3	0	0	0	0
38156	6	ray small dr	papakura	0	2	0	0	0	0
38157	6	chichester dr	rosehill	0	2	0	0	0	0
38158	6	figaro cres	takanini	0	2	0	0	0	0
38159	6	bruce pulman dr	takanini	0	2	0	0	0	0
38164	6	porchester rd	takanini	0	2	0	0	0	0
38165	6	russell ave	papakura	0	2	0	0	0	0
38166	6	tironui station rd e	takanini	0	2	0	0	0	0
38167	22	walkway	auckland	0	2	0	1	0	0
38168	6	ray small dr	papakura	0	2	0	0	0	0
38170	6	green st	papakura	0	2	0	0	0	0
38171	6	king st	papakura	0	2	0	0	0	0
38172	6	ashdown pl	pahurehure	0	2	0	0	0	0
38173	6	zabeel cres	takanini	0	2	0	0	0	0
38174	6	reins rd	takanini	0	2	0	0	0	0
38175	6	bruce pulman dr	takanini	0	2	0	0	0	0
38176	6	four trees	cockle bay	0	2	0	0	0	0
38179	6	haven crst	somerville	0	2	0	0	0	0
38180	6	haven crst	somerville	0	2	0	0	0	0
38181	6	alicia rd	somerville	0	2	0	0	0	0
38186	6	ormiston rd	ormiston	0	3	0	0	0	0
38187	6	ashdown pl	pahurehure	0	2	0	0	0	0
38188	22	walkway	papakura	0	2	0	1	0	0
38189	6	ray small dr	papakura	0	2	0	0	0	0
38190	6	chichester dr	rosehill	0	2	0	0	0	0
38191	6	orchard rise	rosehill	0	2	0	0	0	0
38192	6	edinburgh ave	rosehill	0	2	0	0	0	0
38193	6	joanne pl	rosehill	0	2	0	0	0	0
38194	6	edinburgh ave	rosehill	0	2	0	0	0	0
38195	6	edinburgh ave	rosehill	0	2	0	0	0	0
38197	6	walters rd	takanini	0	3	0	0	0	0
38198	5	paparoa rd	cockle bay	0	2	1	0	0	0
38199	6	tanglewood pl	cockle bay	0	2	0	0	0	0
38200	6	bledisloe st	cockle bay	0	2	0	0	0	0
38202	6	trentham rd	papakura	0	2	0	0	0	0
38203	6	south st	papakura	0	2	0	0	0	0
38205	6	ray small dr	papakura	0	2	0	0	0	0
38206	6	nelson st	papakura	0	2	0	0	0	0
38207	6	ray small dr	papakura	0	2	0	0	0	0
38208	6	ashdown pl	pahurehure	0	2	0	0	0	0
38209	6	clark rd	pahurehure	0	2	0	0	0	0
38210	6	edinburgh ave	rosehill	0	2	0	0	0	0
38211	6	edinburgh ave	rosehill	0	2	0	0	0	0
38212	6	edinburgh ave	rosehill	0	2	0	0	0	0
38213	6	alicia rd	somerville	0	2	0	0	0	0
38215	10	caldwells rd	dannemora	0	2	0	0	0	0
38216	6	waterview rd e	takanini	0	2	0	0	0	0
38217	6	dittmer pl	papakura	0	2	0	0	0	0
38218	6	arimu rd	papakura	0	2	0	0	0	0
38219	6	russell ave	papakura	0	2	0	0	0	0
38220	6	porchester rd	takanini	0	2	0	0	0	0
38221	6	porchester rd	takanini	0	2	0	0	0	0
38222	6	brynbela crt	papakura	0	2	0	0	0	0
38224	6	don st	papakura	0	2	0	0	0	0
38225	6	don st	papakura	0	2	0	0	0	0
38226	6	wood st	papakura	0	2	0	0	0	0
38227	6	wood st	papakura	0	2	0	0	0	0
38229	6	green st	papakura	0	2	0	0	0	0
38231	6	ray small dr	papakura	0	2	0	0	0	0
38232	6	ray small dr	papakura	0	2	0	0	0	0
38234	6	edinburgh ave	rosehill	0	2	0	0	0	0
38235	6	chichester dr	rosehill	0	2	0	0	0	0
38236	6	tatariki st	rosehill	0	2	0	0	0	0
38237	6	park estate rd	papakura	0	2	0	0	0	0
38238	6	chale pl	somerville	0	2	0	0	0	0
38239	5	sale st	cockle bay	0	2	1	0	0	0
38241	6	haven crst	somerville	0	2	0	0	0	0
38244	6	walters rd	takanini	0	3	0	0	0	0
38245	6	arimu rd	papakura	0	2	0	0	0	0
38246	6	gills ave	papakura	0	2	0	0	0	0
38247	6	ashdown pl	pahurehure	0	2	0	0	0	0
38248	22	walkway	auckland	0	2	0	1	0	0
38249	6	wellington st	papakura	0	2	0	0	0	0
38250	6	ray small dr	papakura	0	2	0	0	0	0
38251	6	union st	papakura	0	2	0	0	0	0
38252	6	orchard rise	rosehill	0	3	0	0	0	0
38253	6	royal arch pl	rosehill	0	2	0	0	0	0
38254	6	goodwin dr	rosehill	0	2	0	0	0	0
38255	6	goodwin dr	rosehill	0	2	0	0	0	0
38256	6	tatariki st	rosehill	0	2	0	0	0	0
38257	6	masefield st	cockle bay	0	2	0	0	0	0
38258	6	russell ave s	papakura	0	2	0	0	0	0
38259	6	porchester rd	takanini	0	2	0	0	0	0
38261	6	green st	papakura	0	2	0	0	0	0
38263	6	coles cres	papakura	0	2	0	0	0	0
38264	6	coles cres	papakura	0	2	0	0	0	0
38265	6	coles mill lane	papakura	0	2	0	0	0	0
38267	6	goodwin dr	rosehill	0	2	0	0	0	0
38268	6	royston st	rosehill	0	2	0	0	0	0
38269	6	royal arch pl	rosehill	0	2	0	0	0	0
38270	6	sunnypark ave	papakura	0	2	0	0	0	0
38271	6	masefield st	cockle bay	0	2	0	0	0	0
38272	6	clark rd	pahurehure	0	2	0	0	0	0
38275	6	woodgers way	somerville	0	2	0	0	0	0
38276	6	waitaua st	papakura	0	2	0	0	0	0
38278	6	wood st	papakura	0	2	0	0	0	0
38279	6	porchester rd	takanini	0	2	0	0	0	0
38280	6	goodwin dr	rosehill	0	2	0	0	0	0
38281	6	bert wilson pl	cockle bay	0	2	0	0	0	0
38282	6	bert wilson pl	cockle bay	0	2	0	0	0	0
38284	22	walkway	auckland	0	2	0	1	0	0
38285	5	litten rd	cockle bay	0	2	1	0	0	0
38292	6	arimu rd	papakura	0	2	0	0	0	0
38293	6	union st	papakura	0	2	0	0	0	0
38294	6	porchester rd	takanini	0	2	0	0	0	0
38295	6	wellington st	papakura	0	2	0	0	0	0
38296	6	nelson st	papakura	0	2	0	0	0	0
38297	6	west st	papakura	0	2	0	0	0	0
38298	6	royston st	rosehill	0	2	0	0	0	0
38299	6	drury services	auckland	1	3	0	0	0	0
38301	6	luplau cres	cockle bay	0	2	0	0	0	0
38302	6	access lane	papakura	0	2	0	0	0	0
38306	6	wood st	papakura	0	2	0	0	0	0
38308	6	park estate rd	papakura	0	2	0	0	0	0
38309	6	taonui st	papakura	0	2	0	0	0	0
38310	6	taonui st	papakura	0	2	0	0	0	0
38311	6	taonui st	papakura	0	2	0	0	0	0
38312	6	sunnypark ave	papakura	0	2	0	0	0	0
38316	6	marine pde	cockle bay	0	2	0	0	0	0
38317	6	bemrose pl	cockle bay	0	2	0	0	0	0
38318	6	bert wilson pl	cockle bay	0	2	0	0	0	0
38319	6	trelawn pl	cockle bay	0	2	0	0	0	0
38321	6	whites rd	turanga	0	3	0	0	0	0
38323	7	birch park lane	turanga	0	2	0	0	0	0
38326	6	arimu rd	papakura	0	2	0	0	0	0
38327	6	coles cres	papakura	0	2	0	0	0	0
38328	6	east st	papakura	0	2	0	0	0	0
38329	6	menary st	papakura	0	2	0	0	0	0
38330	6	wellington st	papakura	0	2	0	0	0	0
38331	6	orchard rise	rosehill	0	2	0	0	0	0
38332	5	beach rd	cockle bay	0	2	1	0	0	0
38335	6	liston cres	cockle bay	0	2	0	0	0	0
38336	6	luplau cres	cockle bay	0	2	0	0	0	0
38337	6	ramoana mews	shelly park	0	2	0	0	0	0
38338	6	woodgers way	somerville	0	2	0	0	0	0
38339	6	alf pl	somerville	0	2	0	0	0	0
38342	6	godley st	papakura	0	2	0	0	0	0
38343	6	freyberg rd	papakura	0	3	0	0	0	0
38347	6	wood st	papakura	0	2	0	0	0	0
38348	6	arimu rd	papakura	0	2	0	0	0	0
38349	6	east st	papakura	0	2	0	0	0	0
38350	6	magnolia ave	papakura	0	2	0	0	0	0
38351	6	magnolia ave	papakura	0	2	0	0	0	0
38352	6	heenan's way	rosehill	0	3	0	0	0	0
38358	6	bremner rd	drury	0	3	0	0	0	0
38360	6	bert wilson pl	cockle bay	0	2	0	0	0	0
38361	6	avoca rd	cockle bay	0	2	0	0	0	0
38363	6	sharples pl	somerville	0	2	0	0	0	0
38364	6	sharples pl	somerville	0	2	0	0	0	0
38366	6	sharples pl	somerville	0	2	0	0	0	0
38367	22	walkway	auckland	0	2	0	1	0	0
38368	6	subway rd	papakura	0	2	0	0	0	0
38372	6	park estate rd	papakura	0	2	0	0	0	0
38374	9	state highway 1	rosehill	1	4	4	0	1	1
38376	6	alexander st	cockle bay	0	2	0	0	0	0
38377	6	liston cres	cockle bay	0	2	0	0	0	0
38379	6	alexander st	cockle bay	0	2	0	0	0	0
38380	6	sharples pl	somerville	0	2	0	0	0	0
38382	6	reydon pl	cockle bay	0	2	0	0	0	0
38383	6	ormiston rd	ormiston	0	3	0	0	0	0
38385	6	o'shannessey st	papakura	0	2	0	0	0	0
38387	6	old wairoa rd	papakura	0	2	0	0	0	0
38388	6	porchester rd	takanini	0	2	0	0	0	0
38389	6	south st	papakura	0	2	0	0	0	0
38390	6	duke st	papakura	0	2	0	0	0	0
38391	6	magnolia ave	papakura	0	3	0	0	0	0
38392	22	walkway	papakura	0	1	0	1	0	0
38393	6	currell way	somerville	0	2	0	0	0	0
38395	5	selwyn rd	cockle bay	0	2	1	0	0	0
38396	6	holbrook pl	cockle bay	0	2	0	0	0	0
38397	6	liston cres	cockle bay	0	2	0	0	0	0
38398	6	evelyn rd	cockle bay	0	2	0	0	0	0
38399	6	coates rd	cockle bay	0	2	0	0	0	0
38401	6	trelawn pl	cockle bay	0	2	0	0	0	0
38405	6	east st	papakura	0	2	0	0	0	0
38406	4	great south rd	papakura	0	2	2	0	0	0
38407	6	access lane	papakura	0	2	0	0	0	0
38408	6	east st	papakura	0	2	0	0	0	0
38409	6	arimu rd	papakura	0	2	0	0	0	0
38410	6	arimu rd	papakura	0	2	0	0	0	0
38411	6	argyle ave	pahurehure	0	2	0	0	0	0
38412	6	manse rd	pahurehure	0	2	0	0	0	0
38413	6	manse rd	pahurehure	0	2	0	0	0	0
38414	6	nelson st	papakura	0	2	0	0	0	0
38415	6	duke st	papakura	0	2	0	0	0	0
38416	6	duke st	papakura	0	2	0	0	0	0
38417	6	wellington st	papakura	0	2	0	0	0	0
38418	6	taonui st	papakura	0	2	0	0	0	0
38419	6	park estate rd	papakura	0	2	0	0	0	0
38420	6	currell way	somerville	0	2	0	0	0	0
38423	6	advene rd	cockle bay	0	2	0	0	0	0
38424	6	alexander st	cockle bay	0	2	0	0	0	0
38425	6	wood st	papakura	0	2	0	0	0	0
38426	6	royston st	rosehill	0	2	0	0	0	0
38429	6	beverage pl	rosehill	0	3	0	0	0	0
38433	6	kelly pl	cockle bay	0	2	0	0	0	0
38434	6	liston cres	cockle bay	0	2	0	0	0	0
38437	6	lastel pl	shelly park	0	2	0	0	0	0
38438	6	robin st	papakura	0	2	0	0	0	0
38439	6	russell ave s	papakura	0	2	0	0	0	0
38440	6	freyberg rd	papakura	0	3	0	0	0	0
38441	6	russell ave n	papakura	0	2	0	0	0	0
38442	6	turnbull st	papakura	0	2	0	0	0	0
38443	6	russell ave n	papakura	0	2	0	0	0	0
38444	6	robin st	papakura	0	2	0	0	0	0
38445	6	white st	papakura	0	2	0	0	0	0
38447	6	east st	papakura	0	2	0	0	0	0
38448	6	arimu rd	papakura	0	2	0	0	0	0
38449	5	beach rd	pahurehure	0	3	1	0	0	0
38450	6	taonui st	papakura	0	2	0	0	0	0
38451	6	park estate rd	papakura	0	3	0	0	0	0
38452	6	currell way	somerville	0	2	0	0	0	0
38458	6	sunnyview ave	shelly park	0	2	0	0	0	0
38460	6	murphy st	papakura	0	2	0	0	0	0
38462	5	broadway	papakura	0	2	1	0	0	0
38464	6	east st	papakura	0	2	0	0	0	0
38465	6	south st	papakura	0	3	0	0	0	0
38466	6	east st	papakura	0	2	0	0	0	0
38469	6	coulthard tce	opaheke	0	3	0	0	0	0
38475	4	great south rd	papakura	0	3	2	0	0	0
38476	6	currell way	somerville	0	2	0	0	0	0
38478	22	access lane	papakura	0	2	0	1	0	0
38479	6	nelson st	papakura	0	2	0	0	0	0
38481	6	east st	papakura	0	2	0	0	0	0
38482	6	wellington st	papakura	0	2	0	0	0	0
38483	6	east st	papakura	0	2	0	0	0	0
38484	6	hazeldene pl	opaheke	0	3	0	0	0	0
38487	6	bellfield rd	opaheke	0	2	0	0	0	0
38494	6	cleary tce	cockle bay	0	2	0	0	0	0
38496	6	liston cres	cockle bay	0	2	0	0	0	0
38497	6	star pl	cockle bay	0	2	0	0	0	0
38499	6	freyberg rd	papakura	0	2	0	0	0	0
38500	6	melville st	papakura	0	2	0	0	0	0
38501	6	walters rd	takanini	0	3	0	0	0	0
38502	6	ingram st	papakura	0	2	0	0	0	0
38503	6	wood st	papakura	0	2	0	0	0	0
38504	6	butterworth ave	papakura	0	2	0	0	0	0
38506	6	clark rd	pahurehure	0	3	0	0	0	0
38507	22	walkway	papakura	0	1	0	1	0	0
38508	6	alexander st	cockle bay	0	2	0	0	0	0
38510	5	sandspit rd	howick	0	2	1	0	0	0
38511	6	estuary views	shelly park	0	2	0	0	0	0
38512	6	griggs rd	whitford	0	2	0	0	0	0
38514	6	phillip rd	alfriston	0	3	0	0	0	0
38515	6	access lane	papakura	0	2	0	0	0	0
38516	6	o'shannessey st	papakura	0	2	0	0	0	0
38519	22	walkway	papakura	0	1	0	1	0	0
38523	6	coulthard tce	opaheke	0	3	0	0	0	0
38524	6	churchill rd	cockle bay	0	2	0	0	0	0
38527	6	judkins cres	cockle bay	0	2	0	0	0	0
38528	6	wedding pl	alfriston	0	3	0	0	0	0
38530	6	arimu rd	papakura	0	2	0	0	0	0
38531	6	artillery dr	papakura	0	2	0	0	0	0
38532	6	arimu rd	papakura	0	2	0	0	0	0
38533	6	access lane	papakura	0	2	0	0	0	0
38534	6	o'shannessey st	papakura	0	2	0	0	0	0
38535	5	broadway	papakura	0	2	1	0	0	0
38537	6	access lane	papakura	0	2	0	0	0	0
38539	6	o'shannessey st	papakura	0	2	0	0	0	0
38540	6	averill st	papakura	0	2	0	0	0	0
38543	6	chapel st	papakura	0	2	0	0	0	0
38546	6	wood st	papakura	0	2	0	0	0	0
38548	6	bellfield rd	opaheke	0	2	0	0	0	0
38549	6	polandson pl	opaheke	0	2	0	0	0	0
38553	6	island view tce	cockle bay	0	2	0	0	0	0
38556	6	alexander st	cockle bay	0	2	0	0	0	0
38557	6	ormiston rd	ormiston	0	3	0	0	0	0
38559	6	russell ave s	papakura	0	2	0	0	0	0
38560	6	russell ave n	papakura	0	2	0	0	0	0
38561	6	chaytor st	papakura	0	2	0	0	0	0
38562	6	chaytor st	papakura	0	2	0	0	0	0
38563	6	view rd	papakura	0	2	0	0	0	0
38564	6	old wairoa rd	papakura	0	2	0	0	0	0
38565	6	access lane	papakura	0	2	0	0	0	0
38570	5	opaheke rd	papakura	0	2	1	0	0	0
38571	22	walkway	papakura	0	1	0	1	0	0
38572	6	coulthard tce	opaheke	0	3	0	0	0	0
38573	6	coulthard tce	opaheke	0	3	0	0	0	0
38574	6	bellfield rd	opaheke	0	2	0	0	0	0
38575	6	coulthard tce	opaheke	0	3	0	0	0	0
38576	6	kavanagh pl	opaheke	0	2	0	0	0	0
38577	6	kavanagh pl	opaheke	0	2	0	0	0	0
38579	6	alderton pl	opaheke	0	3	0	0	0	0
38580	5	granger rd	cockle bay	0	2	1	0	0	0
38584	6	mccall pl	opaheke	0	2	0	0	0	0
38587	6	mccall pl	opaheke	0	2	0	0	0	0
38588	6	wood st	papakura	0	2	0	0	0	0
38589	6	james pl	opaheke	0	2	0	0	0	0
38590	6	bushlands pl	opaheke	0	2	0	0	0	0
38592	6	railway st w	papakura	0	2	0	0	0	0
38593	6	butterworth ave	papakura	0	2	0	0	0	0
38594	6	freyberg rd	papakura	0	2	0	0	0	0
38595	6	richardson rd	papakura	0	2	0	0	0	0
38596	6	sinclair burgess st	papakura	0	2	0	0	0	0
38597	6	walters rd	takanini	0	3	0	0	0	0
38598	6	ingram st	papakura	0	2	0	0	0	0
38599	6	old wairoa rd	papakura	0	2	0	0	0	0
38600	6	railway st w	papakura	0	2	0	0	0	0
38601	6	arthur pl	opaheke	0	2	0	0	0	0
38602	6	callis ave	opaheke	0	2	0	0	0	0
38603	6	callis ave	opaheke	0	2	0	0	0	0
38604	6	callis ave	opaheke	0	2	0	0	0	0
38606	6	victoria st	drury	0	3	0	0	0	0
38607	6	redcoat pl	cockle bay	0	2	0	0	0	0
38609	6	callis ave	opaheke	0	2	0	0	0	0
38610	6	callis ave	opaheke	0	2	0	0	0	0
38611	22	walkway	papakura	0	2	0	1	0	0
38614	6	skipwith st	papakura	0	2	0	0	0	0
38615	6	russell ave s	papakura	0	2	0	0	0	0
38616	5	liverpool st	papakura	0	2	1	0	0	0
38617	6	chapel st	papakura	0	2	0	0	0	0
38619	6	alexander st	papakura	0	2	0	0	0	0
38620	6	callis ave	opaheke	0	2	0	0	0	0
38621	6	rangitoto view rd	cockle bay	0	2	0	0	0	0
38622	6	island view tce	cockle bay	0	2	0	0	0	0
38624	6	montgomery cres	cockle bay	0	2	0	0	0	0
38625	6	ingram st	papakura	0	2	0	0	0	0
38626	6	renwick st	papakura	0	2	0	0	0	0
38627	6	prictor st	papakura	0	2	0	0	0	0
38628	6	old wairoa rd	papakura	0	2	0	0	0	0
38629	6	dalkeith pl	opaheke	0	2	0	0	0	0
38630	6	bellfield rd	opaheke	0	2	0	0	0	0
38631	6	fenton tce	cockle bay	0	2	0	0	0	0
38632	6	montgomery cres	cockle bay	0	2	0	0	0	0
38633	6	montgomery cres	cockle bay	0	2	0	0	0	0
38634	6	rosetta crt	shelly park	0	2	0	0	0	0
38635	6	sunnyview ave	shelly park	0	2	0	0	0	0
38636	6	tudor park dr	turanga	0	3	0	0	0	0
38637	22	walkway	auckland	0	2	0	1	0	0
38638	6	tudor park dr	turanga	0	3	0	0	0	0
38639	6	duigan st	papakura	0	2	0	0	0	0
38640	6	artillery dr	papakura	0	2	0	0	0	0
38641	6	russell ave n	papakura	0	2	0	0	0	0
38642	6	imjin pl	papakura	0	2	0	0	0	0
38644	6	ron keat dr	papakura	0	2	0	0	0	0
38645	6	onslow rd	papakura	0	2	0	0	0	0
38647	6	bellfield rd	opaheke	0	2	0	0	0	0
38650	4	great south rd	papakura	0	5	2	0	0	0
38655	1	state highway 1	drury	1	5	4	0	1	1
38657	6	tudor park dr	turanga	0	3	0	0	0	0
38658	22	walkway	auckland	0	1	0	1	0	0
